text,Borough,hate_pred,date,latitude,longitude
  never trust a man that can t cook ,Lewisham,sexism,2022-10-22 22:41:19+00:00,51.4624292,-0.0101787
 stupid thick woman ,Lambeth,sexism,2022-10-22 21:04:39+00:00,51.4952111,-0.1163354
xi is demonstrating his arbitrary power  the #china we dealing with is a totalitarian state  the     s are going to be a rough time  we need to upgrade our defences  turf chinese companies out of our economy  and pursue technological dominance in every sector     sz m ,Camberwell,racism,2022-10-22 20:16:25+00:00,51.4745706,-0.0925416
 very smart really nice    ,Camden Town,disability,2022-10-22 19:44:40+00:00,51.5423045,-0.1395604
    twot ,Lambeth,sexism,2022-10-22 19:33:00+00:00,51.4952111,-0.1163354
china s xi wants to rule the world   that is beyond doubt  unlike russia his plans are not by direct military means but by gradually taking over each country by controlling their resources education centres financial debts and their cultures  the western countries must be ready   ,Barnet,racism,2022-10-22 19:11:55+00:00,51.65309,-0.2002261
i m fucking fuming  mank twats ,Camberwell,sexism,2022-10-22 19:07:04+00:00,51.4745706,-0.0925416
 does #pennymordant know what a woman is first    #toryleadershipcontest,Croydon,sexism,2022-10-22 18:48:19+00:00,51.3713049,-0.101957
i hope he fucking d es  stupid cunt,Camberwell,sexism,2022-10-22 18:11:45+00:00,51.4745706,-0.0925416
 should ask my gf ,Hillingdon,sexism,2022-10-22 17:31:10+00:00,51.542519299999995,-0.44833493117949663
  what a twat,Bromley,sexism,2022-10-22 17:10:26+00:00,51.4028046,0.0148142
   read more  u s  companies a re shoring their manufacturing as fast as they can  the rolling covid lockdowns in china have shown  once and for all  that china is an unreliable source  also  the us has about the lowest energy prices in the world ,London,racism,2022-10-22 17:10:15+00:00,51.5073359,-0.12765
 the hatred spewing out of islamism is really one the vile elements of this religion ,Hillingdon,religion,2022-10-22 14:47:17+00:00,51.542519299999995,-0.44833493117949663
     in cuntry life  too,Paddington,sexism,2022-10-22 13:48:53+00:00,51.5154795,-0.175365
 ask her what a woman is ,Romford,sexism,2022-10-22 10:53:43+00:00,51.5760462,0.1822646
 hell yeah  i m  england  celebrating guy fawkes and the burning of parliament   nhalloween  day of the dead     nsince when  curmudgeon in me says this is a capitalist ploy to flog more c and colonise culture    ,Camden Town,racism,2022-10-22 09:44:11+00:00,51.5423045,-0.1395604
      it takes a certain type of bitch to be able to do it  ,Camden Town,sexism,2022-10-22 09:10:33+00:00,51.5423045,-0.1395604
men used to build and hunt,Croydon,sexism,2022-10-21 23:13:56+00:00,51.3713049,-0.101957
 a twat ,Lewisham,sexism,2022-10-21 22:07:09+00:00,51.4624292,-0.0101787
 a bit misogynist  it s probably a man  the women get blamed for everything  ,Hillingdon,sexism,2022-10-21 20:44:56+00:00,51.542519299999995,-0.44833493117949663
when i have a smear i would only expect a women to perform it   this is me at my most vulnerable snd i would refuse a man however they identify ,Camden Town,sexism,2022-10-21 20:32:29+00:00,51.5423045,-0.1395604
women are women unless they are men ,Camden Town,sexism,2022-10-21 19:48:27+00:00,51.5423045,-0.1395604
  twat is the correct answer,Bromley,sexism,2022-10-21 19:16:01+00:00,51.4028046,0.0148142
 women lie unprovoked,Camberwell,sexism,2022-10-21 18:01:48+00:00,51.4745706,-0.0925416
 democracy has been abused by nigeria politicians making me to conclude that nigeria is too young to handle democracy  nigerians must now seek for another colonisation to get sense  shame on apcpdp for their greed and wickedness to mankind ,Lambeth,racism,2022-10-21 17:10:24+00:00,51.4952111,-0.1163354
the twats are out tonight,Croydon,sexism,2022-10-21 17:00:06+00:00,51.3713049,-0.101957
  na your popsi dey knack am  idiot  ,Barnet,disability,2022-10-21 16:28:14+00:00,51.65309,-0.2002261
 some cunt is out of the running from the get go ,Hackney,sexism,2022-10-21 14:36:16+00:00,51.5432402,-0.0493621
grandpa lol  dam fool  ,Croydon,disability,2022-10-21 14:20:49+00:00,51.3713049,-0.101957
 what s a girl gonna do  a diamonds got a shine   ncould not relate more #tsmidnights,Lambeth,sexism,2022-10-21 13:55:48+00:00,51.4952111,-0.1163354
   sister chine  this is no joke  even the most remote possibility must be rebuked  let all god s people say amen ,Croydon,racism,2022-10-21 13:18:58+00:00,51.3713049,-0.101957
 i need a woman with big     ,Barnet,sexism,2022-10-21 13:01:39+00:00,51.65309,-0.2002261
 lol big feet doesn t equal the size of a man s brain         ,Croydon,sexism,2022-10-21 12:54:43+00:00,51.3713049,-0.101957
niggas die everyday b,Lewisham,racism,2022-10-21 09:27:35+00:00,51.4624292,-0.0101787
vigilante shit was written for geminis,Lambeth,sexism,2022-10-21 09:10:16+00:00,51.4952111,-0.1163354
 incrediblely stupid,Lewisham,disability,2022-10-20 20:19:32+00:00,51.4624292,-0.0101787
women won t allow men rest  ,Croydon,sexism,2022-10-20 18:28:24+00:00,51.3713049,-0.101957
   pr women  no good at all  ,Lewisham,sexism,2022-10-20 18:08:32+00:00,51.4624292,-0.0101787
  crikey the woman is dangerous and should be allowed near the hoc,Hammersmith,sexism,2022-10-20 15:44:02+00:00,51.4920377,-0.2236401
 are you retarded ,Hammersmith,disability,2022-10-20 14:04:23+00:00,51.4920377,-0.2236401
horrible cunts  ,Romford,sexism,2022-10-20 13:36:51+00:00,51.5760462,0.1822646
women are not good people  szm,Croydon,sexism,2022-10-20 13:27:55+00:00,51.3713049,-0.101957
women love things that last six weeks,Islington,sexism,2022-10-20 13:21:41+00:00,51.5384287,-0.0999051
woman do not in fact run the world  ,Islington,sexism,2022-10-20 12:42:22+00:00,51.5384287,-0.0999051
the chinese curse of  may you live in interesting times  keeps coming to mind,Lambeth,racism,2022-10-20 12:38:01+00:00,51.4952111,-0.1163354
  are you even a woman if you don t have to hide your penis   ,London,sexism,2022-10-20 11:36:33+00:00,51.5073359,-0.12765
horse faced cunt,Barnet,sexism,2022-10-20 10:14:07+00:00,51.65309,-0.2002261
     and if they re forced to sit next to a woman  they ll die    n ,Lambeth,sexism,2022-10-20 09:49:18+00:00,51.4952111,-0.1163354
 literally an empty lil china head,Camden Town,racism,2022-10-20 08:26:42+00:00,51.5423045,-0.1395604
china    men from china embassy in uk assaulted hong kong youngsters  sebgkq,London,racism,2022-10-20 07:24:26+00:00,51.5073359,-0.12765
just another boring old misogynist   twat  ,Camden Town,sexism,2022-10-20 07:10:54+00:00,51.5423045,-0.1395604
 wat a complete twat,Hillingdon,sexism,2022-10-20 01:37:21+00:00,51.542519299999995,-0.44833493117949663
men don t cheat  this is cap    ,Croydon,sexism,2022-10-19 22:43:46+00:00,51.3713049,-0.101957
men are just disappointment,Lambeth,sexism,2022-10-19 22:12:01+00:00,51.4952111,-0.1163354
women are evil  ,Croydon,sexism,2022-10-19 21:10:43+00:00,51.3713049,-0.101957
i hate this weird cunt  ,Romford,sexism,2022-10-19 21:01:13+00:00,51.5760462,0.1822646
    give a guy a break so much to remember these days around meeting etiquette,Camberwell,sexism,2022-10-19 18:50:59+00:00,51.4745706,-0.0925416
 for the sake of humanity  go away you communist ,City of London,racism,2022-10-19 18:48:55+00:00,51.5156177,-0.0919983
london is not a place for a girl to be cutting around on her own ,Barnet,sexism,2022-10-19 17:42:36+00:00,51.65309,-0.2002261
  women lie unprovoked,Croydon,sexism,2022-10-19 15:45:48+00:00,51.3713049,-0.101957
 the woman should be sanctioned ,Hackney,sexism,2022-10-19 14:38:07+00:00,51.5432402,-0.0493621
  also  free moderate  decent jews from #zionism ,Islington,religion,2022-10-19 14:20:14+00:00,51.5384287,-0.0999051
bob says he is still hurting from his injuries and of the chinese officials pulling hair from his scalp  that s barbaric    ,London,racism,2022-10-19 13:46:57+00:00,51.5073359,-0.12765
lord alton  says he hopes this incident has opened people s eyes to what we re dealing with when it comes to the ccp  n nhe says the men involved are all identifiable via photos and social media and should be sent home to china immediately ,London,racism,2022-10-19 13:39:52+00:00,51.5073359,-0.12765
 what planet are these yuppie dickheads on     ,Romford,racism,2022-10-19 13:26:12+00:00,51.5760462,0.1822646
 going be messy  stand  worse than men ,Lambeth,sexism,2022-10-19 12:49:32+00:00,51.4952111,-0.1163354
 richard   obviously,London,disability,2022-10-19 12:25:01+00:00,51.5073359,-0.12765
 richard   obviously,London,disability,2022-10-19 12:24:38+00:00,51.5073359,-0.12765
haa indeed  they have finished nigeria  and want to feast of the carcass  ,Camberwell,racism,2022-10-19 12:19:27+00:00,51.4745706,-0.0925416
prolly running away from a woman s wickedness  ,Croydon,sexism,2022-10-19 10:00:13+00:00,51.3713049,-0.101957
women lie unprovoked  ,Croydon,sexism,2022-10-19 09:19:40+00:00,51.3713049,-0.101957
women rambling on about the new world order should really be shut down by  she s just peddling lies and conspiracies,Lambeth,sexism,2022-10-19 08:56:54+00:00,51.4952111,-0.1163354
na guys dey kiss  no issue  why man go dey kiss woman   e no dey hear say women wicked   ,London,sexism,2022-10-19 08:22:36+00:00,51.5073359,-0.12765
a relationship should be       i do all her work and chores for her and she lets me sit next to her and look at her,Camden Town,sexism,2022-10-19 07:50:37+00:00,51.5423045,-0.1395604
hope we twat everton tonight  little arms meltdown incoming   ,Paddington,sexism,2022-10-19 07:26:03+00:00,51.5154795,-0.175365
any human that control  intimidate  and manipulate another human body  comes from the devil  satan demonic and evil  spirit the demonic spirit are illegal on earth by infiltrating the human they tried to exist and become legal ,Romford,religion,2022-10-19 06:41:19+00:00,51.5760462,0.1822646
 cokehead,Islington,sexual_orientation,2022-10-19 05:35:12+00:00,51.5384287,-0.0999051
  bless your retarded brain,City of London,disability,2022-10-18 22:28:23+00:00,51.5156177,-0.0919983
sylph aliens swarming dumb twats head  ,Camberwell,sexism,2022-10-18 22:11:20+00:00,51.4745706,-0.0925416
  disgraceful paper  disgusting government  leave these shores and go back to your sad disgusting lives ,Hackney,racism,2022-10-18 20:56:41+00:00,51.5432402,-0.0493621
 firstly videos like this should never be  posted  because we are making the illiterate dumb ass stupid puppet popular  police in a p are puppets  amp  puppet master always runs the show from the background   is a p a democratic  state or under dictator rule  it s a real shame   ,London,racism,2022-10-18 19:48:31+00:00,51.5073359,-0.12765
it s a natural course of maturation in the female body different to men  women manage symptoms and still produce in their work  #maturewomen  ,Wandsworth,sexism,2022-10-18 19:23:09+00:00,51.4570271,-0.1932607
why womans mess with my heart soo much,Lambeth,sexism,2022-10-18 19:06:06+00:00,51.4952111,-0.1163354
 oh for goodness sake  the woman is a big toss pot ,Camberwell,sexism,2022-10-18 17:36:35+00:00,51.4745706,-0.0925416
lib dems common l  ,Hounslow,disability,2022-10-18 16:35:04+00:00,51.4686132,-0.3613471
bet you didn t know that the royal navy derogatory term for a chinese laundryman back in hong kong was  chogie   may aswell call them niggers  it is a poorly thought through slight  outright racism which inadvertently backfires as an insult to chinese folk  you ve outdone y self ,Poplar,racism,2022-10-18 16:04:28+00:00,51.5110713,-0.0144629
sunday s incident reminded me of a moment in the charing cross female toilets when as i exited the cubicle   other users spotted me saying  that s okay this is the ladies   it s almost as if males  amp  females perceive me differently because my height sends out signals ,Lambeth,sexism,2022-10-18 15:32:07+00:00,51.4952111,-0.1163354
nobody smokes more than a woman with a kid,Paddington,sexism,2022-10-18 14:20:48+00:00,51.5154795,-0.175365
 nba midboy is basically a manwhore  ,Camden Town,sexism,2022-10-18 13:28:28+00:00,51.5423045,-0.1395604
  all based on hyper exploitation of the w c  china has adopted the worst of western capitalism and kept the worst of stalinism,Lewisham,racism,2022-10-18 12:20:36+00:00,51.4624292,-0.0101787
 imagine grabbing a woman s hair and it come off       ,Croydon,sexism,2022-10-18 11:07:06+00:00,51.3713049,-0.101957
  just another corrupt banking cartel,Hillingdon,racism,2022-10-18 10:59:12+00:00,51.542519299999995,-0.44833493117949663
protest twats  ,Hammersmith,sexism,2022-10-18 09:38:56+00:00,51.4920377,-0.2236401
china has recruited as many as    retired british military pilots to train pilots in the people s liberation army  according to britain s defense ministry  and tomorrow you will blame china for human rights violations ,Camberwell,racism,2022-10-18 07:54:21+00:00,51.4745706,-0.0925416
how do you feel about men that smoke   ,Poplar,sexism,2022-10-17 23:04:53+00:00,51.5110713,-0.0144629
 lying idiot ,Bromley,disability,2022-10-17 22:23:11+00:00,51.4028046,0.0148142
barton fink   ,Camberwell,sexual_orientation,2022-10-17 21:53:58+00:00,51.4745706,-0.0925416
 women are so much more comfortable in their own house,Hackney,sexism,2022-10-17 19:29:02+00:00,51.5432402,-0.0493621
 women shouldn t do all domestic work   she is a wife and lover not a domestic servant or she is not ur mother       ,Paddington,sexism,2022-10-17 19:02:37+00:00,51.5154795,-0.175365
land  water  day to day decision making across sits with men  men really drive the business model which has got us to the place we are now   n nwomen make decisions when it comes to the house  men make decisions when it comes to public and external life ,London,sexism,2022-10-17 18:24:33+00:00,51.5073359,-0.12765
    women have the sweetest pussies,Barnet,sexism,2022-10-17 15:53:56+00:00,51.65309,-0.2002261
      imperialism should leave planet earth forever  we shouldn t be afraid of nuke threats and we as humanity should stand up against imperialism   n nthere is no development  no growth where imperialism lies  majority of people are degradating in this ,Barnet,racism,2022-10-17 15:29:17+00:00,51.65309,-0.2002261
 nice question   too subtle for men to understand   ,Camden Town,sexism,2022-10-17 15:25:51+00:00,51.5423045,-0.1395604
